pc_time,t,xr,x,v,age,stop,dstop,amodel,abrk,btarget,tslew,venv,vref,ev,beam,fb,us,ua,acc,rate,u,bias,fps,e,ddl,dsl,dss,vas,dbud,dmin,vc,vb,st,ok,cnt,tgt,sat,brk,stuck,set,mv,vv,px,edge,deg,hold,q,guard,gap,inv,crc,drop,esrc
1785440095.177,87602,10.0,8.04,-49.0,40.0,-27.23,-32.06,-63.4,165.0,3.0,415.3,10.69,-10.69,-38.31,-1.153,2.167,2.167,0.0,-309.1,60.0,2.167,0.0,36.0,8.04,-0.99,-22.26,-8.81,53.93,7.31,1.99,12.7,10.69,1,1,143,257,0,1,0,0,1,1,1,0,0,0,2,1,0,19,0,0,1
1785440095.266,87662,5.5,2.53,-66.0,45.0,-39.79,-38.47,-27.1,165.0,3.0,349.2,4.05,-4.05,-61.95,-0.492,2.702,2.702,0.0,-299.3,60.0,2.702,0.0,36.0,2.53,-1.33,-23.46,-13.69,67.21,2.3,0.42,4.05,4.81,1,1,164,279,0,1,0,0,1,1,1,0,0,0,2,1,0,19,0,0,0
1785440095.266,87722,0.0,-4.01,-82.0,49.0,-52.62,-44.18,16.3,165.0,3.0,270.3,6.4,6.4,-88.4,0.297,2.912,2.912,0.0,-284.1,60.0,2.912,0.0,36.0,-4.01,-1.64,-22.16,-20.38,82.0,3.65,0.19,6.4,9.09,1,1,190,288,0,1,0,0,1,1,1,0,0,0,3,1,0,19,0,0,0
1785440095.330,87782,-5.0,-9.55,-86.0,53.0,-56.43,-42.61,46.8,165.0,3.0,214.8,15.01,15.01,-101.01,0.852,2.952,2.952,0.0,-213.5,60.0,2.952,0.0,36.0,-9.55,-1.72,-18.48,-22.42,86.0,8.69,1.11,15.01,16.07,1,1,209,290,0,1,0,0,1,1,1,0,0,0,1,1,0,19,0,0,0
1785440095.401,87845,-14.2,-17.43,-101.0,32.0,-72.82,-50.36,70.2,165.0,3.0,172.5,24.1,24.1,-125.1,1.275,2.985,2.985,0.0,-222.6,60.0,2.985,0.0,36.0,-17.43,-2.02,-17.42,-30.92,101.0,15.84,2.44,26.29,24.1,1,1,224,291,0,1,0,0,1,1,1,0,0,0,3,1,0,19,0,0,1
1785440095.459,87905,-19.0,-22.36,-91.0,37.0,-65.4,-39.13,91.2,165.0,3.0,134.2,25.9,25.9,-116.9,1.658,2.977,2.977,0.0,-94.8,60.0,2.977,0.0,36.0,-22.36,-1.82,-12.21,-25.1,91.0,20.33,4.24,32.56,25.9,1,1,238,291,0,1,0,0,1,1,1,0,0,0,3,1,0,19,0,0,1
1785440095.518,87965,-24.0,-27.64,-91.0,40.0,-67.78,-36.5,107.1,165.0,3.0,105.3,28.21,28.21,-119.21,1.947,2.98,2.98,0.0,-65.8,60.0,2.98,0.0,36.0,-27.64,-1.82,-9.58,-25.1,91.0,25.12,6.04,38.46,28.21,1,1,249,291,0,1,0,0,1,1,1,0,0,0,3,1,0,19,0,0,1
1785440095.588,88025,-28.1,-31.62,-82.0,43.0,-63.46,-28.94,118.6,165.0,3.0,84.4,29.49,29.49,-111.49,2.156,2.97,2.97,0.0,-4.0,60.0,2.97,0.0,36.0,-31.62,-1.64,-6.92,-20.38,82.0,28.75,7.61,42.37,29.49,1,1,257,291,0,1,0,0,1,1,1,0,0,0,3,1,0,19,0,0,1
1785440095.650,88085,-31.0,-33.91,-62.0,47.0,-52.65,-17.03,128.3,165.0,3.0,66.8,29.03,29.03,-91.03,2.332,2.922,2.922,0.0,111.4,60.0,2.922,0.0,36.0,-33.91,-1.24,-4.14,-11.65,62.0,30.83,9.14,44.4,29.03,1,1,264,289,0,1,0,0,1,1,1,0,0,0,3,1,0,19,0,0,1
1785440095.720,88148,-32.8,-35.17,-44.0,54.0,-45.12,-9.04,136.4,165.0,3.0,52.1,27.78,27.78,-71.78,2.479,2.81,2.81,0.0,162.7,60.0,2.81,0.0,36.0,-35.17,-0.88,-2.29,-5.87,44.0,31.98,10.56,45.45,27.78,1,1,270,284,0,1,0,0,1,1,1,0,0,0,3,1,0,19,0,0,1
1785440095.779,88208,-33.8,-35.34,-27.0,57.0,-39.69,-3.96,140.4,165.0,3.0,44.7,26.62,26.62,-53.62,2.553,2.567,2.567,0.0,195.1,60.0,2.567,0.0,36.0,-35.34,-0.54,-1.21,-2.21,27.0,32.13,11.32,45.58,26.62,1,1,273,274,0,1,0,0,1,1,1,0,0,0,3,1,0,19,0,0,1
1785440095.838,88268,-32.9,-32.9,4.0,35.0,-17.62,13.89,139.1,165.0,-3.0,552.8,24.46,24.46,-20.46,2.528,1.356,1.356,0.0,297.8,26.2,1.458,0.0,36.0,-32.9,0.11,11.99,1.8,24.36,29.91,11.06,43.52,24.46,1,1,272,231,0,0,0,0,0,1,0,0,0,0,3,1,0,19,0,0,1
1785440095.931,88328,-30.4,-29.27,29.0,39.0,5.01,31.17,129.6,165.0,-3.0,535.6,23.46,23.46,5.54,2.356,-0.393,-0.393,0.0,340.6,60.0,-0.331,0.0,36.0,-29.27,0.61,23.9,6.66,46.86,26.61,9.36,40.12,23.46,1,1,265,169,0,1,0,0,1,1,1,0,0,0,3,1,0,19,0,0,1
1785440095.931,88388,-26.5,-24.14,55.0,43.0,26.51,46.04,101.4,165.0,-3.0,484.3,25.51,25.51,29.49,1.843,-1.817,-1.817,0.0,376.5,60.0,-1.817,0.0,36.0,-24.14,1.12,31.57,13.35,66.37,21.94,5.35,34.64,25.51,1,1,245,123,0,1,0,0,1,1,1,0,0,0,3,1,0,19,0,0,1
1785440095.990,88451,-21.9,-18.33,73.0,49.0,41.83,54.68,73.2,165.0,-3.0,433.0,24.72,24.72,48.28,1.33,-2.453,-2.453,0.0,359.0,60.0,-2.453,0.0,36.0,-18.33,1.47,34.14,19.07,79.33,16.66,2.66,27.48,24.72,1,1,226,103,0,1,0,0,1,1,1,0,0,0,3,1,0,19,0,0,1
1785440096.057,88511,-16.6,-11.85,88.0,54.0,53.1,59.05,35.8,165.0,-3.0,365.1,18.44,18.44,69.56,0.651,-2.789,-2.789,0.0,323.2,60.0,-2.789,0.0,36.0,-11.85,1.77,32.79,24.49,89.88,10.77,0.68,18.44,21.82,1,1,202,93,0,1,0,0,1,1,1,0,0,0,3,1,0,19,0,0,0
1785440096.121,88571,-11.1,-5.59,95.0,58.0,57.93,57.75,0.0,165.0,-3.0,300.0,8.89,8.89,86.11,0.0,-2.902,-2.902,0.0,258.4,60.0,-2.902,0.0,36.0,-5.59,1.9,28.5,27.35,95.0,5.09,0.0,8.89,14.03,1,1,180,90,0,1,0,0,1,1,1,0,0,0,2,1,0,19,0,0,0
1785440096.189,88631,-2.0,1.78,108.0,35.0,71.37,63.27,-33.8,165.0,-3.0,238.5,2.5,-2.5,110.5,-0.615,-2.969,-2.969,0.0,250.7,60.0,-2.969,0.0,36.0,1.78,2.16,25.76,35.35,108.0,1.61,0.61,2.84,2.5,1,1,160,88,0,1,0,0,1,1,1,0,0,0,2,1,0,19,0,0,1
1785440096.252,88691,3.2,7.21,103.0,39.0,66.85,54.21,-58.2,165.0,-3.0,194.2,10.11,-10.11,113.11,-1.058,-2.973,-2.973,0.0,147.6,60.0,-2.973,0.0,36.0,7.21,2.06,20.0,32.15,103.0,6.56,1.68,11.42,10.11,1,1,146,88,0,1,0,0,1,1,1,0,0,0,1,1,0,19,0,0,1
1785440096.311,88754,8.0,12.65,97.0,48.0,63.11,45.87,-77.6,165.0,-3.0,158.9,15.43,-15.43,112.43,-1.411,-2.972,-2.972,0.0,69.6,60.0,-2.972,0.0,36.0,12.65,1.94,15.41,28.52,97.0,11.5,3.01,19.61,15.43,1,1,135,88,0,1,0,0,1,1,1,0,0,0,2,1,0,19,0,0,1
1785440096.380,88814,12.9,17.92,93.0,54.0,61.73,39.83,-95.5,165.0,-3.0,126.4,18.93,-18.93,111.93,-1.736,-2.971,-2.971,0.0,26.4,60.0,-2.971,0.0,36.0,17.92,1.86,11.75,26.21,93.0,16.29,4.69,26.94,18.93,1,1,125,88,0,1,0,0,1,1,1,0,0,0,2,1,0,19,0,0,1
1785440096.440,88874,17.8,20.24,74.0,33.0,48.28,25.49,-109.9,165.0,-3.0,100.2,18.3,-18.3,92.3,-1.998,-2.927,-2.927,0.0,-75.0,60.0,-2.927,0.0,36.0,20.24,1.48,7.41,16.6,74.0,18.4,6.41,29.94,18.3,1,1,117,89,0,1,0,0,1,1,1,0,0,0,1,1,0,19,0,0,1
1785440096.531,88934,20.5,22.85,62.0,38.0,42.5,17.86,-120.9,165.0,-3.0,80.2,18.54,-18.54,80.54,-2.198,-2.873,-2.873,0.0,-122.1,60.0,-2.873,0.0,36.0,22.85,1.24,4.97,11.65,62.0,20.78,7.96,33.14,18.54,1,1,111,91,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440096.531,88994,21.8,23.73,44.0,44.0,34.23,9.54,-130.0,165.0,-3.0,63.5,16.93,-16.93,60.93,-2.365,-2.688,-2.688,0.0,-178.1,60.0,-2.688,0.0,36.0,23.73,0.88,2.8,5.87,44.0,21.58,9.44,34.17,16.93,1,1,106,96,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440096.590,89057,22.1,23.4,25.0,52.0,27.51,3.73,-135.5,165.0,-3.0,53.6,14.9,-14.9,39.9,-2.464,-2.219,-2.219,0.0,-215.4,60.0,-2.219,0.0,36.0,23.4,0.5,1.34,1.89,25.0,21.27,10.41,33.78,14.9,1,1,103,110,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440096.661,89117,21.5,21.5,6.0,57.0,22.19,0.63,-128.2,165.0,-3.0,66.9,14.79,-14.79,20.79,-2.331,-1.375,-1.375,0.0,-241.1,60.0,-1.375,0.0,36.0,21.5,0.12,0.4,0.11,6.0,19.55,9.13,31.51,14.79,1,1,107,136,0,1,0,0,0,1,0,0,0,0,2,1,0,20,0,0,1
1785440096.721,89177,18.3,17.33,-27.0,36.0,-10.85,-25.62,-113.6,165.0,3.0,506.5,13.57,-13.57,-13.43,-2.065,0.928,0.928,0.0,-349.2,60.0,0.306,0.0,36.0,17.33,-0.56,-19.96,-5.1,41.0,15.75,6.9,26.16,13.57,1,1,115,190,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440096.780,89237,14.6,12.67,-46.0,42.0,-24.45,-33.74,-83.0,165.0,3.0,450.8,14.33,-14.33,-31.67,-1.508,1.913,1.913,0.0,-339.9,60.0,1.913,0.0,36.0,12.67,-0.94,-23.99,-8.81,53.92,11.52,3.46,19.64,14.33,1,1,132,248,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440096.852,89297,11.4,8.86,-53.0,48.0,-27.24,-32.82,-51.2,165.0,3.0,393.2,13.95,-13.95,-39.05,-0.932,2.191,2.191,0.0,-268.2,60.0,2.191,0.0,36.0,8.86,-1.07,-22.1,-9.64,56.41,8.05,1.31,13.95,14.14,1,1,150,258,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,0
1785440096.911,89360,6.2,1.93,-75.0,57.0,-45.0,-42.66,-10.1,165.0,3.0,318.4,3.08,-3.08,-71.92,-0.184,2.811,2.811,0.0,-291.7,60.0,2.811,0.0,36.0,1.93,-1.5,-23.98,-17.18,75.3,1.75,0.1,3.08,4.68,1,1,174,284,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,0
1785440096.983,89420,-2.3,-5.66,-96.0,35.0,-64.53,-53.52,29.4,165.0,3.0,246.5,8.99,8.99,-104.99,0.535,2.96,2.96,0.0,-312.2,60.0,2.96,0.0,36.0,-5.66,-1.92,-23.67,-27.93,96.0,5.14,0.48,8.99,11.2,1,1,198,290,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,0
1785440097.042,89480,-7.7,-11.71,-98.0,41.0,-66.89,-50.16,57.9,165.0,3.0,194.8,17.81,17.81,-115.81,1.052,2.976,2.976,0.0,-226.2,60.0,2.976,0.0,36.0,-11.71,-1.96,-19.09,-29.11,98.0,10.65,1.66,18.24,17.81,1,1,216,291,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,1
1785440097.102,89540,-12.7,-17.4,-96.0,49.0,-66.72,-44.83,79.2,165.0,3.0,156.0,22.06,22.06,-118.06,1.44,2.978,2.978,0.0,-143.0,60.0,2.978,0.0,36.0,-17.4,-1.92,-14.98,-27.93,96.0,15.82,3.14,26.25,22.06,1,1,230,291,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440097.193,89600,-18.5,-23.75,-101.0,52.0,-73.7,-45.41,97.1,165.0,3.0,123.5,26.16,26.16,-127.16,1.765,2.986,2.986,0.0,-123.5,60.0,2.986,0.0,36.0,-23.75,-2.02,-12.47,-30.92,101.0,21.59,4.86,34.19,26.16,1,1,242,291,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440097.194,89664,-24.9,-27.68,-82.0,34.0,-60.46,-29.8,112.8,165.0,3.0,94.9,26.63,26.63,-108.63,2.051,2.966,2.966,0.0,18.8,60.0,2.966,0.0,36.0,-27.68,-1.64,-7.78,-20.38,82.0,25.17,6.8,38.51,26.63,1,1,253,290,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440097.253,89724,-28.8,-31.84,-76.0,40.0,-58.97,-24.66,124.2,165.0,3.0,74.2,28.01,28.01,-104.01,2.258,2.958,2.958,0.0,47.5,60.0,2.958,0.0,36.0,-31.84,-1.52,-5.64,-17.51,76.0,28.94,8.48,42.56,28.01,1,1,261,290,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440097.322,89784,-31.4,-34.05,-59.0,45.0,-50.65,-15.09,133.7,165.0,3.0,57.0,27.45,27.45,-86.45,2.43,2.904,2.904,0.0,119.6,60.0,2.904,0.0,36.0,-34.05,-1.18,-3.36,-10.55,59.0,30.96,10.07,44.52,27.45,1,1,268,288,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440097.382,89844,-33.0,-35.1,-42.0,50.0,-44.08,-8.17,139.1,165.0,3.0,47.2,26.81,26.81,-68.81,2.528,2.782,2.782,0.0,164.3,60.0,2.782,0.0,36.0,-35.1,-0.84,-1.98,-5.35,42.0,31.91,11.06,45.39,26.81,1,1,272,282,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440097.444,89904,-33.6,-34.83,-22.0,56.0,-37.95,-2.84,141.8,165.0,3.0,42.2,25.63,25.63,-47.63,2.578,2.437,2.437,0.0,216.7,60.0,2.437,0.0,36.0,-34.83,-0.44,-0.93,-1.47,22.0,31.66,11.58,45.17,25.63,1,1,274,268,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440097.514,89967,-31.0,-30.19,22.0,37.0,-0.34,27.14,136.4,165.0,-3.0,547.9,22.37,22.37,-0.37,2.479,0.027,0.027,0.0,381.6,26.9,0.956,0.0,36.0,-30.19,0.47,21.42,5.25,41.63,27.44,10.56,41.01,22.37,1,1,270,213,0,0,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440097.574,90027,-28.7,-27.24,34.0,43.0,7.26,31.36,114.3,165.0,-3.0,507.7,25.7,25.7,8.3,2.077,-0.585,-0.585,0.0,321.0,60.0,-0.585,0.0,36.0,-27.24,0.7,23.63,7.03,48.16,24.76,7.0,38.05,25.7,1,1,254,161,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440097.643,90087,-24.8,-22.02,58.0,48.0,28.04,45.51,89.7,165.0,-3.0,463.1,25.83,25.83,32.17,1.631,-1.934,-1.934,0.0,351.3,60.0,-1.934,0.0,36.0,-22.02,1.18,30.68,13.65,67.11,20.02,4.09,32.14,25.83,1,1,237,119,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440097.702,90147,-20.2,-16.23,75.0,53.0,41.1,52.11,56.3,165.0,-3.0,402.3,24.67,24.67,50.33,1.023,-2.5,-2.5,0.0,325.3,60.0,-2.5,0.0,36.0,-16.23,1.51,31.69,18.92,79.0,14.75,1.57,24.67,25.2,1,1,215,102,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,0
1785440097.794,90207,-12.8,-10.05,86.0,32.0,48.95,53.64,19.6,165.0,-3.0,335.7,15.76,15.76,70.24,0.357,-2.796,-2.796,0.0,279.9,60.0,-2.796,0.0,36.0,-10.05,1.72,29.11,22.8,86.74,9.14,0.25,15.76,20.97,1,1,192,93,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,0
1785440097.794,90270,-7.5,-3.86,91.0,40.0,53.31,51.98,-13.5,165.0,-3.0,275.4,6.16,6.16,84.84,-0.246,-2.896,-2.896,0.0,216.8,60.0,-2.896,0.0,36.0,-3.86,1.82,25.06,25.1,91.0,3.51,0.0,6.16,10.71,1,1,172,90,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,0
1785440097.853,90330,-1.6,2.94,101.0,45.0,63.21,54.79,-46.0,165.0,-3.0,216.3,3.71,-3.71,104.71,-0.837,-2.959,-2.959,0.0,205.2,60.0,-2.959,0.0,37.0,2.94,2.02,21.85,30.92,101.0,2.67,1.07,4.7,3.71,1,1,153,88,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440097.916,90390,3.2,8.09,96.0,51.0,59.08,46.36,-70.5,165.0,-3.0,171.9,9.54,-9.54,105.54,-1.281,-2.961,-2.961,0.0,119.3,60.0,-2.961,0.0,37.0,8.09,1.92,16.5,27.93,96.0,7.36,2.46,12.78,9.54,1,1,139,88,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,1
1785440097.985,90450,7.7,12.68,89.0,56.0,54.69,38.19,-88.3,165.0,-3.0,139.4,13.18,-13.18,102.18,-1.606,-2.954,-2.954,0.0,48.0,60.0,-2.954,0.0,37.0,12.68,1.78,12.41,24.01,89.0,11.53,3.96,19.65,13.18,1,1,129,89,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440098.045,90510,12.9,15.31,73.0,33.0,43.78,25.89,-102.6,165.0,-3.0,113.4,13.62,-13.62,86.62,-1.866,-2.905,-2.905,0.0,-48.1,60.0,-2.905,0.0,37.0,15.31,1.46,8.28,16.15,73.0,13.91,5.49,23.39,13.62,1,1,121,90,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440098.115,90573,15.1,17.3,55.0,40.0,34.25,15.41,-113.6,165.0,-3.0,93.5,13.53,-13.53,68.53,-2.065,-2.779,-2.779,0.0,-135.5,60.0,-2.779,0.0,37.0,17.3,1.1,5.14,9.17,55.0,15.73,6.9,26.12,13.53,1,1,115,94,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440098.175,90633,16.8,18.64,41.0,45.0,28.47,8.93,-124.6,165.0,-3.0,73.5,12.3,-12.3,53.3,-2.265,-2.561,-2.561,0.0,-170.2,60.0,-2.561,0.0,37.0,18.64,0.82,3.01,5.09,41.0,16.95,8.53,27.9,12.3,1,1,109,100,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440098.243,90693,17.5,18.9,27.0,52.0,23.91,4.56,-128.2,165.0,-3.0,66.9,11.6,-11.6,38.6,-2.331,-2.176,-2.176,0.0,-184.7,60.0,-2.176,0.0,37.0,18.9,0.54,1.81,2.21,27.0,17.18,9.13,28.24,11.6,1,1,107,112,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440098.303,90753,17.1,17.1,8.0,57.0,18.17,0.97,-122.7,165.0,-3.0,76.9,10.83,-10.83,18.83,-2.231,-1.262,-1.262,0.0,-220.6,60.0,-1.262,0.0,37.0,17.1,0.16,0.61,0.19,8.0,15.55,8.24,25.85,10.83,1,1,110,140,0,1,0,0,0,1,0,0,0,0,2,1,0,20,0,0,1
1785440098.366,90813,14.6,14.6,-19.0,35.0,-5.43,-18.21,-106.3,165.0,3.0,493.2,11.76,-11.76,-7.24,-1.932,0.512,0.512,0.0,-291.7,60.0,0.512,0.0,37.0,14.6,-0.4,-14.82,-2.99,31.39,13.27,5.94,22.4,11.76,1,1,119,197,0,1,0,0,0,1,0,0,0,0,3,1,0,20,0,0,1
1785440098.454,90875,12.5,11.24,-30.0,42.0,-12.35,-21.45,-81.2,165.0,3.0,447.6,12.53,-12.53,-17.47,-1.476,1.181,1.181,0.0,-259.6,60.0,1.181,0.0,37.0,11.24,-0.62,-16.54,-4.29,37.62,10.22,3.31,17.54,12.53,1,1,133,221,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440098.454,90935,8.9,6.5,-49.0,49.0,-26.01,-29.55,-49.5,165.0,3.0,390.0,10.17,-10.17,-38.83,-0.9,2.184,2.184,0.0,-275.7,60.0,2.184,0.0,37.0,6.5,-0.99,-20.3,-8.26,52.22,5.91,1.23,10.31,10.17,1,1,151,258,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440098.513,90995,4.6,1.15,-64.0,54.0,-36.84,-34.53,-11.8,165.0,3.0,321.5,1.83,-1.83,-62.17,-0.215,2.704,2.704,0.0,-262.4,60.0,2.704,0.0,37.0,1.15,-1.28,-20.69,-12.56,64.36,1.04,0.12,1.83,2.63,1,1,173,279,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,0
1785440098.583,91055,-3.5,-6.18,-84.0,32.0,-54.61,-44.02,27.8,165.0,3.0,249.5,9.82,9.82,-93.82,0.505,2.932,2.932,0.0,-275.6,60.0,2.932,0.0,37.0,-6.18,-1.68,-20.96,-21.39,84.0,5.62,0.44,9.82,12.46,1,1,197,289,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,0
1785440098.646,91115,-8.6,-11.9,-87.0,38.0,-57.97,-41.88,56.3,165.0,3.0,197.7,18.41,18.41,-105.41,1.023,2.961,2.961,0.0,-201.4,60.0,2.961,0.0,37.0,-11.9,-1.74,-17.2,-22.94,87.0,10.82,1.57,18.52,18.41,1,1,215,290,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440098.707,91178,-14.7,-19.3,-100.0,46.0,-72.3,-48.19,77.7,165.0,3.0,158.8,25.06,25.06,-125.06,1.412,2.984,2.984,0.0,-210.0,60.0,2.984,0.0,37.0,-19.3,-2.0,-15.88,-30.31,100.0,17.54,3.01,28.74,25.06,1,1,229,291,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440098.776,91238,-19.4,-24.43,-95.0,53.0,-69.51,-40.98,97.1,165.0,3.0,123.5,27.02,27.02,-122.02,1.765,2.982,2.982,0.0,-122.0,60.0,2.982,0.0,37.0,-24.43,-1.9,-11.73,-27.35,95.0,22.21,4.86,34.97,27.02,1,1,242,291,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440098.835,91298,-24.5,-26.77,-71.0,32.0,-52.55,-23.43,112.8,165.0,3.0,94.9,25.55,25.55,-96.55,2.051,2.94,2.94,0.0,41.2,60.0,2.94,0.0,37.0,-26.77,-1.42,-6.73,-15.28,71.0,24.34,6.8,37.55,25.55,1,1,253,289,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440098.904,91358,-28.0,-30.48,-67.0,37.0,-52.38,-19.92,124.2,165.0,3.0,74.2,26.48,26.48,-93.48,2.258,2.931,2.931,0.0,51.8,60.0,2.931,0.0,37.0,-30.48,-1.34,-4.97,-13.61,67.0,27.71,8.48,41.29,26.48,1,1,261,289,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440098.966,91418,-29.9,-31.87,-47.0,42.0,-43.22,-10.31,133.7,165.0,3.0,57.0,25.09,25.09,-72.09,2.43,2.812,2.812,0.0,147.7,60.0,2.812,0.0,37.0,-31.87,-0.94,-2.68,-6.7,47.0,28.97,10.07,42.59,25.09,1,1,268,284,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440099.054,91481,-30.7,-32.05,-27.0,50.0,-36.47,-4.02,139.1,165.0,3.0,47.2,23.54,23.54,-50.54,2.528,2.504,2.504,0.0,206.1,60.0,2.504,0.0,37.0,-32.05,-0.54,-1.27,-2.21,27.0,29.14,11.06,42.76,23.54,1,1,272,271,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440099.054,91541,-30.7,-30.7,-9.0,56.0,-31.66,-0.87,137.7,165.0,3.0,49.6,22.51,22.51,-31.51,2.504,1.906,1.906,0.0,229.5,60.0,1.906,0.0,37.0,-30.7,-0.18,-0.45,-0.25,9.0,27.91,10.81,41.5,22.51,1,1,271,247,0,1,0,0,0,1,0,0,0,0,3,1,0,20,0,0,1
1785440099.114,91601,-29.1,-29.1,14.0,32.0,-8.56,18.67,126.9,165.0,-3.0,530.7,24.1,24.1,-10.1,2.307,0.708,0.708,0.0,278.3,27.3,0.708,0.0,37.0,-29.1,0.31,15.42,2.95,31.18,26.45,8.91,39.95,24.1,1,1,263,204,0,0,0,0,0,1,0,0,0,0,3,1,0,20,0,0,1
1785440099.174,91661,-26.1,-24.77,37.0,36.0,11.66,33.12,111.4,165.0,-3.0,502.5,23.55,23.55,13.45,2.025,-0.929,-0.929,0.0,317.5,60.0,-0.929,0.0,37.0,-24.77,0.76,24.62,7.73,50.51,22.52,6.6,35.36,23.55,1,1,252,150,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440099.249,91721,-21.7,-19.06,63.0,42.0,34.6,48.78,85.2,165.0,-3.0,454.9,22.97,22.97,40.03,1.549,-2.224,-2.224,0.0,350.2,60.0,-2.224,0.0,37.0,-19.06,1.28,32.1,15.41,71.3,17.32,3.66,28.44,22.97,1,1,234,110,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440099.306,91784,-16.6,-12.45,83.0,50.0,49.92,56.7,45.3,165.0,-3.0,382.3,19.32,19.32,63.68,0.823,-2.724,-2.724,0.0,340.7,60.0,-2.724,0.0,37.0,-12.45,1.67,32.74,22.3,85.77,11.32,1.04,19.32,21.27,1,1,208,95,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,0
1785440099.374,91844,-12.5,-8.0,79.0,57.0,42.41,45.83,9.8,165.0,-3.0,317.8,12.64,12.64,66.36,0.178,-2.756,-2.756,0.0,212.7,60.0,-2.756,0.0,37.0,-8.0,1.58,25.2,19.05,79.28,7.27,0.09,12.64,18.2,1,1,186,94,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,0
1785440099.436,91904,-4.5,-1.38,92.0,34.0,54.56,50.85,-25.4,165.0,-3.0,253.9,2.2,2.2,89.8,-0.461,-2.918,-2.918,0.0,210.1,60.0,-2.918,0.0,37.0,-1.38,1.84,23.36,25.65,92.0,1.25,0.0,2.2,4.36,1,1,165,90,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,0
1785440099.505,91964,0.8,4.48,92.0,40.0,55.65,46.52,-51.2,165.0,-3.0,206.8,6.09,-6.09,98.09,-0.932,-2.944,-2.944,0.0,139.5,60.0,-2.944,0.0,37.0,4.48,1.84,19.03,25.65,92.0,4.07,1.31,7.13,6.09,1,1,150,89,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440099.568,92024,5.8,10.17,93.0,47.0,57.97,43.46,-74.0,165.0,-3.0,165.4,12.27,-12.27,105.27,-1.346,-2.96,-2.96,0.0,97.8,60.0,-2.96,0.0,37.0,10.17,1.86,15.38,26.21,93.0,9.24,2.73,15.94,12.27,1,1,137,88,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
